gse_id,contact_country,date_cleaned,sex,race,sex_ratio,race_dist_score,DEI score
GSE197285,NLD,2022-02-23,0.0,0.0,0.0,0.0,0.0
GSE196723,DNK,2022-02-14,0.0,0.0,0.0,0.0,0.0
GSE181549,USA,2021-08-06,0.0,1.0,0.0,0.2388520132429678,4.238852013242968
GSE194397,USA,2022-01-25,0.0,0.1962025316455696,0.0,0.9325790676813567,1.7173891942636352
GSE148346,USA,2020-04-08,0.0,0.0,0.0,0.0,0.0
GSE188427,BEL,2021-11-08,0.0,0.0,0.0,0.0,0.0
GSE125019,GBR,2019-01-13,0.0,1.0,0.0,0.21057172221847142,4.2105717222184715
GSE193150,CAN,2022-01-06,0.0,0.0,0.0,0.0,0.0
GSE193135,CAN,2022-01-06,0.0,0.0,0.0,0.0,0.0
GSE124842,GBR,2019-01-09,0.0,1.0,0.0,0.9229095530767273,4.922909553076727
GSE178460,FIN,2021-06-18,0.0,0.0,0.0,0.0,0.0
GSE72326,USA,2015-08-24,0.0,0.9117647058823529,0.0,0.7298935647752868,4.376952388304699
GSE183136,USA,2021-08-31,0.0,0.0,0.0,0.0,0.0
GSE183071,ESP,2021-08-31,0.0,0.0,0.0,0.0,0.0
GSE162635,AUT,2020-12-03,0.0,0.0,0.0,0.0,0.0
GSE44589,AUT,2013-02-22,0.0,0.0,0.0,0.0,0.0
GSE150059,CAN,2020-05-07,0.0,0.0,0.0,0.0,0.0
GSE192444,CAN,2021-12-21,0.0,0.0,0.0,0.0,0.0
GSE182065,USA,2021-08-13,0.0,0.0,0.0,0.0,0.0
GSE182060,USA,2021-08-13,0.0,0.0,0.0,0.0,0.0
GSE150734,USA,2021-08-05,0.0,0.0,0.0,0.0,0.0
GSE85550,USA,2021-08-05,0.0,0.0,0.0,0.0,0.0
GSE190847,DEU,2021-12-13,0.0,0.0,0.0,0.0,0.0
GSE186102,ESP,2021-10-19,0.0,0.0,0.0,0.0,0.0
GSE152532,USA,2020-06-15,0.0,0.0,0.0,0.0,0.0
GSE186582,FRA,2021-10-26,0.0,0.0,0.0,0.0,0.0
GSE141661,FRA,2019-12-07,0.0,0.0,0.0,0.0,0.0
GSE141631,FRA,2019-12-08,0.0,0.0,0.0,0.0,0.0
GSE141623,FRA,2019-12-07,0.0,0.0,0.0,0.0,0.0
GSE160120,SGP,2020-10-26,0.0,0.0,0.0,0.0,0.0
GSE152951,NLD,2020-06-22,0.0,0.0,0.0,0.0,0.0
GSE189343,SWE,2021-11-22,0.0,0.0,0.0,0.0,0.0
GSE166999,CAN,2021-02-17,0.0,0.0,0.0,0.0,0.0
GSE166998,CAN,2021-02-17,0.0,0.0,0.0,0.0,0.0
GSE123088,SWE,2018-11-28,0.0,0.0,0.0,0.0,0.0
GSE123086,SWE,2018-11-28,0.0,0.0,0.0,0.0,0.0
GSE169455,SWE,2021-03-23,0.0,0.0,0.0,0.0,0.0
GSE183030,CHN,2021-08-30,0.0,0.0,0.0,0.0,0.0
GSE148321,ESP,2020-04-08,0.0,0.0,0.0,0.0,0.0
GSE168760,USA,2021-03-11,0.0,0.0,0.0,0.0,0.0
GSE106584,USA,2017-11-06,0.0,0.0,0.0,0.0,0.0
GSE163173,ITA,2020-12-14,0.0,0.0,0.0,0.0,0.0
GSE122290,AUS,2018-11-07,0.0,0.0,0.0,0.0,0.0
GSE182852,ESP,2021-08-26,0.0,0.0,0.0,0.0,0.0
GSE182616,USA,2021-08-23,0.0,0.0,0.0,0.0,0.0
GSE152529,DEU,2020-06-15,0.0,0.0,0.0,0.0,0.0
GSE186110,CAN,2021-10-19,0.0,0.0,0.0,0.0,0.0
GSE182798,FIN,2021-08-20,0.0,0.0,0.0,0.0,0.0
GSE182503,FIN,2021-08-20,0.0,0.0,0.0,0.0,0.0
GSE186001,CAN,2021-10-15,0.0,0.0,0.0,0.0,0.0
GSE163211,USA,2020-12-14,0.0,0.9811320754716981,0.0,0.515633242592935,4.440161544479728
GSE185047,BEL,2021-09-29,0.0,0.0,0.0,0.0,0.0
GSE166069,USA,2021-02-03,0.0,0.0,0.0,0.0,0.0
GSE180347,DEU,2021-07-19,0.0,0.0,0.0,0.0,0.0
GSE126581,ESP,2019-02-14,0.0,0.0,0.0,0.0,0.0
GSE120908,USA,2018-10-05,0.0,0.0,0.0,0.0,0.0
GSE120906,USA,2018-10-05,0.0,0.0,0.0,0.0,0.0
GSE69063,AUS,2015-05-19,0.0,0.0,0.0,0.0,0.0
GSE183356,USA,2021-09-03,0.0,0.0,0.0,0.0,0.0
GSE145848,USA,2020-02-24,0.0,0.0,0.0,0.0,0.0
GSE182162,USA,2021-08-16,0.0,0.0,0.0,0.0,0.0
GSE162228,TWN,2020-11-27,0.0,0.0,0.0,0.0,0.0
GSE181757,USA,2021-08-10,0.0,0.0,0.0,0.0,0.0
GSE178201,USA,2021-08-27,0.0,0.0,0.0,0.0,0.0
GSE181574,USA,2021-08-06,0.0,0.0,0.0,0.0,0.0
GSE180962,USA,2021-07-27,0.0,0.0,0.0,0.0,0.0
GSE182299,USA,2021-08-17,0.0,0.0,0.0,0.0,0.0
GSE159956,USA,2020-10-23,0.0,0.0,0.0,0.0,0.0
GSE182121,DNK,2021-08-14,0.0,0.0,0.0,0.0,0.0
GSE147996,NLD,2020-04-02,0.0,0.0,0.0,0.0,0.0
GSE181996,CAN,2021-08-12,0.0,0.0,0.0,0.0,0.0
GSE181548,ESP,2021-08-06,0.0,0.0,0.0,0.0,0.0
GSE167213,DEU,2021-02-22,0.0,0.0,0.0,0.0,0.0
GSE147881,AUS,2020-04-01,0.0,0.0,0.0,0.0,0.0
GSE181063,GBR,2021-07-28,1.0,0.0,0.6588665634817368,0.0,4.317733126963473
GSE178236,ITA,2021-06-15,0.0,0.0,0.0,0.0,0.0
GSE178120,NOR,2021-06-14,0.0,0.0,0.0,0.0,0.0
GSE159216,NOR,2020-10-08,0.0,0.0,0.0,0.0,0.0
GSE180709,AUS,2021-07-23,0.0,0.0,0.0,0.0,0.0
GSE180677,CAN,2021-07-22,0.0,0.0,0.0,0.0,0.0
GSE179285,USA,2021-07-01,0.0,0.0,0.0,0.0,0.0
GSE168443,USA,2021-03-08,0.0,0.0,0.0,0.0,0.0
GSE168442,USA,2021-03-08,0.0,0.0,0.0,0.0,0.0
GSE58785,FRA,2021-03-01,0.0,0.0,0.0,0.0,0.0
GSE117465,USA,2018-07-06,0.0,0.0,0.0,0.0,0.0
GSE116725,USA,2018-07-06,0.0,0.0,0.0,0.0,0.0
GSE163560,GBR,2020-12-20,0.0,0.0,0.0,0.0,0.0
GSE126595,DEU,2019-02-14,0.0,0.0,0.0,0.0,0.0
GSE164760,ESP,2021-01-13,0.0,0.0,0.0,0.0,0.0
GSE102012,USA,2017-07-28,0.0,0.0,0.0,0.0,0.0
GSE66843,USA,2015-03-12,0.0,0.0,0.0,0.0,0.0
GSE116045,CHE,2018-06-20,0.0,0.0,0.0,0.0,0.0
GSE151103,GBR,2020-05-23,0.0,0.0,0.0,0.0,0.0
GSE151102,GBR,2020-05-23,0.0,0.0,0.0,0.0,0.0
GSE151101,GBR,2020-05-23,0.0,0.0,0.0,0.0,0.0
GSE173839,USA,2021-05-04,0.0,0.0,0.0,0.0,0.0
GSE166375,GBR,2021-02-08,1.0,0.0,0.024320848558542663,0.0,3.0486416971170853
GSE176339,DEU,2021-06-04,0.0,0.0,0.0,0.0,0.0
GSE176190,DEU,2021-06-04,0.0,0.0,0.0,0.0,0.0
GSE176043,NOR,2021-06-02,0.0,0.0,0.0,0.0,0.0
GSE169038,USA,2021-03-16,0.0,1.0,0.0,0.6607170989386908,4.660717098938691
GSE175692,ESP,2021-05-27,0.0,0.0,0.0,0.0,0.0
GSE149440,USA,2020-04-27,0.0,0.0,0.0,0.0,0.0
GSE149437,USA,2020-04-27,0.0,0.0,0.0,0.0,0.0
GSE149436,USA,2020-04-27,0.0,0.0,0.0,0.0,0.0
GSE140973,DEU,2019-11-25,0.0,0.0,0.0,0.0,0.0
GSE97948,GBR,2017-04-18,0.0,0.9911190053285968,0.0,0.531872717593444,4.496348738907831
GSE97810,GBR,2017-04-14,0.0,0.9822097378277154,0.0,0.5079603163278252,4.436799267638687
GSE97476,GBR,2017-04-06,0.0,0.9630872483221476,0.0,0.5082556654570218,4.360604658745612
GSE97475,GBR,2017-04-06,0.0,0.0,0.0,0.0,0.0
GSE161023,GBR,2020-11-06,0.0,0.0,0.0,0.0,0.0
GSE133228,FRA,2019-06-19,0.0,0.0,0.0,0.0,0.0
GSE172423,USA,2021-04-20,0.0,0.0,0.0,0.0,0.0
GSE168735,FRA,2021-03-11,0.0,0.0,0.0,0.0,0.0
GSE171739,ITA,2021-04-08,0.0,0.0,0.0,0.0,0.0
GSE154141,USA,2020-07-09,0.0,0.0,0.0,0.0,0.0
GSE147933,NLD,2020-04-01,0.0,0.0,0.0,0.0,0.0
GSE137221,DNK,2019-09-10,0.0,0.0,0.0,0.0,0.0
GSE147762,ITA,2020-03-30,0.0,0.0,0.0,0.0,0.0
GSE167893,USA,2021-02-28,0.0,0.0,0.0,0.0,0.0
GSE159949,USA,2020-10-23,0.0,0.0,0.0,0.0,0.0
GSE168753,USA,2021-03-11,0.0,0.0,0.0,0.0,0.0
GSE168422,USA,2021-03-07,0.0,0.0,0.0,0.0,0.0
GSE159514,ITA,2020-10-19,0.0,0.0,0.0,0.0,0.0
GSE148450,USA,2020-04-10,1.0,0.0,0.5724377572413948,0.0,4.14487551448279
GSE163209,GBR,2020-12-14,0.0,0.0,0.0,0.0,0.0
GSE167093,FRA,2021-02-19,0.0,0.0,0.0,0.0,0.0
GSE163722,USA,2020-12-22,0.7401129943502824,0.0,0.927000697867512,0.0,4.074340378785871
GSE163720,USA,2020-12-22,1.0,0.0,0.927000697867512,0.0,4.854001395735024
GSE166545,USA,2021-02-10,0.0,0.0,0.0,0.0,0.0
GSE166427,ESP,2013-02-05,0.0,0.0,0.0,0.0,0.0
GSE110829,JPN,2018-02-20,0.0,0.0,0.0,0.0,0.0
GSE45498,CHE,2012-11-01,0.0,0.0,0.0,0.0,0.0
GSE144127,GBR,2020-01-23,0.0,0.0,0.0,0.0,0.0
GSE153342,GBR,2020-06-26,0.0,0.0,0.0,0.0,0.0
GSE153340,GBR,2020-06-26,0.0,0.0,0.0,0.0,0.0
GSE134364,NLD,2019-07-16,0.0,0.0,0.0,0.0,0.0
GSE134358,NLD,2019-07-16,0.0,0.0,0.0,0.0,0.0
GSE134347,NLD,2019-07-16,0.0,0.0,0.0,0.0,0.0
GSE115002,CHN,2018-05-29,0.0,0.0,0.0,0.0,0.0
GSE164191,CHN,2021-01-04,0.0,0.0,0.0,0.0,0.0
GSE111477,FRA,2018-03-06,0.0,0.0,0.0,0.0,0.0
GSE87900,NLD,2016-10-12,0.0,0.0,0.0,0.0,0.0
GSE25194,USA,2010-11-08,0.0,0.0,0.0,0.0,0.0
GSE156915,GBR,2020-08-26,0.0,0.0,0.0,0.0,0.0
GSE148877,GBR,2020-04-17,1.0,0.0,0.06313737575602285,0.0,3.126274751512046
GSE148871,GBR,2020-04-17,1.0,0.0,0.9161477076070195,0.0,4.832295415214039
GSE157350,FRA,2020-09-02,0.0,0.0,0.0,0.0,0.0
GSE147472,ITA,2020-03-24,0.0,0.0,0.0,0.0,0.0
GSE151335,GBR,2020-05-27,0.0,0.0,0.0,0.0,0.0
GSE159472,USA,2020-10-13,0.0,0.0,0.0,0.0,0.0
GSE157548,CAN,2020-06-26,0.0,0.35799522673031026,0.0,0.6958824040047454,2.1278633109259864
GSE157547,CAN,2020-09-05,0.0,0.0,0.0,0.0,0.0
GSE153352,CAN,2020-06-26,0.0,1.0,0.0,0.6958824040047454,4.695882404004745
GSE116975,BEL,2020-05-14,0.0,0.0,0.0,0.0,0.0
GSE140831,USA,2019-11-22,0.0,0.0,0.0,0.0,0.0
GSE140830,USA,2019-11-22,0.0,0.0,0.0,0.0,0.0
GSE140829,USA,2019-11-22,0.0,0.0,0.0,0.0,0.0
GSE161158,USA,2020-11-10,0.0,0.0,0.0,0.0,0.0
GSE147089,BEL,2020-03-17,0.0,0.0,0.0,0.0,0.0
GSE140161,FRA,2019-11-08,0.0,0.0,0.0,0.0,0.0
GSE159289,NLD,2020-10-09,0.0,0.0,0.0,0.0,0.0
GSE147270,DEU,2020-03-20,0.0,0.0,0.0,0.0,0.0
GSE150156,CAN,2020-05-08,0.0,0.0,0.0,0.0,0.0
GSE146558,TWN,2020-03-06,0.0,0.0,0.0,0.0,0.0
GSE158821,USA,2020-09-29,0.75,0.0,0.7894208202904245,0.0,3.828841640580849
GSE104580,SGP,2017-10-04,0.0,0.0,0.0,0.0,0.0
GSE135589,GBR,2019-08-08,0.0,0.0,0.0,0.0,0.0
GSE158309,DEU,2020-09-21,0.0,0.0,0.0,0.0,0.0
GSE150576,USA,2020-04-24,0.0,0.0,0.0,0.0,0.0
GSE149322,USA,2020-04-24,0.0,0.0,0.0,0.0,0.0
GSE157738,USA,2020-09-09,0.0,0.0,0.0,0.0,0.0
GSE132050,GBR,2019-05-31,0.0,0.0,0.0,0.0,0.0
GSE146093,ESP,2020-02-28,0.0,0.0,0.0,0.0,0.0
GSE136411,ITA,2019-08-27,0.0,0.0,0.0,0.0,0.0
GSE103874,GBR,2017-09-14,0.0,0.0,0.0,0.0,0.0
GSE103862,GBR,2017-09-14,0.0,0.0,0.0,0.0,0.0
GSE157011,USA,2020-08-27,0.0,0.0,0.0,0.0,0.0
GSE157010,USA,2020-08-27,0.0,0.0,0.0,0.0,0.0
GSE157009,USA,2020-08-27,0.0,0.0,0.0,0.0,0.0
GSE151052,CAN,2020-05-22,0.0,0.0,0.0,0.0,0.0
GSE132342,AUS,2019-06-06,0.0,0.0,0.0,0.0,0.0
GSE131761,ESP,2019-05-24,0.0,0.0,0.0,0.0,0.0
GSE155959,GBR,2020-08-10,0.0,0.0,0.0,0.0,0.0
GSE155934,GBR,2020-08-09,0.0,0.0,0.0,0.0,0.0
GSE155933,GBR,2020-08-09,0.0,0.0,0.0,0.0,0.0
GSE135304,USA,2019-08-02,0.0,1.0,0.0,0.5749428350994605,4.574942835099461
GSE137680,USA,2019-09-18,1.0,0.0,0.8071573464136135,0.0,4.614314692827227
GSE141549,FIN,2019-12-05,0.0,0.0,0.0,0.0,0.0
GSE135820,CAN,2019-08-14,0.0,0.6762325239146432,0.0,0.529427541255794,3.2343576369143667
GSE154846,GBR,2017-09-25,0.0,0.0,0.0,0.0,0.0
GSE134160,DEU,2019-07-09,0.0,0.0,0.0,0.0,0.0
GSE139305,USA,2019-10-23,0.0,0.0,0.0,0.0,0.0
GSE139301,USA,2019-10-23,0.0,0.0,0.0,0.0,0.0
GSE139300,USA,2019-10-23,0.0,0.0,0.0,0.0,0.0
GSE134544,USA,2019-07-19,0.0,0.0,0.0,0.0,0.0
GSE109857,CHN,2018-01-30,0.0,0.0,0.0,0.0,0.0
GSE154286,CHE,2020-07-13,0.0,0.0,0.0,0.0,0.0
GSE152160,SWE,2020-06-09,0.0,0.0,0.0,0.0,0.0
GSE139655,USA,2019-10-31,0.0,0.0,0.0,0.0,0.0
GSE139411,USA,2019-10-25,0.0,0.0,0.0,0.0,0.0
GSE138723,USA,2019-10-29,0.0,0.0,0.0,0.0,0.0
GSE134568,USA,2019-07-19,0.0,0.0,0.0,0.0,0.0
GSE134310,USA,2019-07-15,0.0,0.0,0.0,0.0,0.0
GSE153470,GBR,2020-06-29,0.0,0.0,0.0,0.0,0.0
GSE146114,NOR,2011-02-23,0.0,0.0,0.0,0.0,0.0
GSE151373,BEL,2020-05-28,0.0,0.0,0.0,0.0,0.0
GSE127243,CAN,2019-02-25,0.0,0.0,0.0,0.0,0.0
GSE134051,DEU,2019-07-09,0.0,0.0,0.0,0.0,0.0
GSE143382,DNK,2020-01-09,0.0,0.0,0.0,0.0,0.0
GSE100165,USA,2017-06-19,0.0,0.0,0.0,0.0,0.0
GSE100155,USA,2017-06-19,0.0,0.0,0.0,0.0,0.0
GSE100150,USA,2017-06-19,0.0,0.0,0.0,0.0,0.0
GSE134589,GBR,2019-07-20,0.0,0.0,0.0,0.0,0.0
GSE150615,GBR,2020-05-05,0.0,0.0,0.0,0.0,0.0
GSE150614,GBR,2020-05-14,0.0,0.0,0.0,0.0,0.0
GSE150612,GBR,2020-05-14,0.0,0.0,0.0,0.0,0.0
GSE150604,GBR,2020-05-14,0.0,0.0,0.0,0.0,0.0
GSE149921,GBR,2020-05-05,0.0,0.0,0.0,0.0,0.0
GSE146338,USA,2020-03-04,0.0,0.0,0.0,0.0,0.0
GSE149490,USA,2020-04-28,0.0,0.0,0.0,0.0,0.0
GSE128709,USA,2017-07-12,0.0,0.0,0.0,0.0,0.0
GSE128708,USA,2019-03-22,0.0,0.0,0.0,0.0,0.0
GSE108211,USA,2017-12-18,0.0,0.0,0.0,0.0,0.0
GSE136163,USA,2019-08-21,0.0,0.0,0.0,0.0,0.0
GSE125860,USA,2019-01-29,0.0,0.0,0.0,0.0,0.0
GSE144826,ESP,2020-02-05,1.0,0.0,0.6079194606605716,0.0,4.215838921321144
GSE67269,USA,2013-02-01,0.0,0.0,0.0,0.0,0.0
GSE44021,USA,2013-02-01,0.0,0.0,0.0,0.0,0.0
GSE145780,CAN,2020-02-23,0.0,0.0,0.0,0.0,0.0
GSE108277,ITA,2017-12-19,0.0,0.0,0.0,0.0,0.0
GSE132897,ESP,2019-06-18,0.0,0.0,0.0,0.0,0.0
GSE144235,USA,2020-01-24,0.0,0.0,0.0,0.0,0.0
GSE146361,KOR,2020-03-04,0.0,0.0,0.0,0.0,0.0
GSE105450,USA,2017-10-20,0.0,1.0,0.0,0.33365284474137924,4.333652844741379
GSE136644,USA,2019-08-29,0.0,0.0,0.0,0.0,0.0
GSE147271,NLD,2020-03-20,0.0,0.0,0.0,0.0,0.0
GSE138081,NLD,2019-09-26,0.0,0.0,0.0,0.0,0.0
GSE117468,USA,2018-07-22,0.0,1.0,0.0,0.830150669612849,4.830150669612849
GSE127711,USA,2019-03-01,0.0,0.0,0.0,0.0,0.0
GSE146446,CAN,2020-03-05,0.0,0.0,0.0,0.0,0.0
GSE147691,DEU,2020-03-29,0.0,0.0,0.0,0.0,0.0
GSE147690,DEU,2020-03-29,0.0,0.0,0.0,0.0,0.0
GSE147689,DEU,2020-03-29,0.0,0.0,0.0,0.0,0.0
GSE146377,USA,2020-03-04,0.0,1.0,0.0,0.5378917214039759,4.537891721403976
GSE146374,USA,2020-03-04,0.0,1.0,0.0,0.537891721403976,4.537891721403976
GSE137140,JPN,2019-09-09,0.0,0.0,0.0,0.0,0.0
GSE133513,ITA,2019-06-28,0.0,0.0,0.0,0.0,0.0
GSE121352,FRA,2018-10-16,0.0,0.0,0.0,0.0,0.0
GSE121350,FRA,2018-10-16,0.0,0.0,0.0,0.0,0.0
GSE147571,JPN,2020-03-26,0.0,0.0,0.0,0.0,0.0
GSE132219,ESP,2019-05-31,0.0,0.0,0.0,0.0,0.0
GSE132305,ESP,2019-06-06,0.0,0.0,0.0,0.0,0.0
GSE131769,KOR,2019-05-24,0.0,0.0,0.0,0.0,0.0
GSE147033,DEU,2020-03-16,0.0,0.0,0.0,0.0,0.0
GSE144901,USA,2020-02-06,0.9747899159663865,0.0,0.12925156649636482,0.0,3.182872880891889
GSE144896,USA,2020-02-06,0.9491525423728814,0.0,0.11481514887076227,0.0,3.0770879248601686
GSE138458,USA,2019-10-04,0.0,0.0,0.0,0.0,0.0
GSE146615,USA,2020-03-09,0.0,0.0,0.0,0.0,0.0
GSE146556,USA,2020-03-06,0.0,0.0,0.0,0.0,0.0
GSE136757,USA,2019-09-03,0.0,1.0,0.0,0.3042677877308511,4.3042677877308515
GSE126870,GBR,2019-02-21,0.0,0.0,0.0,0.0,0.0
GSE131049,USA,2019-05-10,0.0,0.0,0.0,0.0,0.0
GSE112100,USA,2018-03-20,0.0,0.0,0.0,0.0,0.0
GSE112099,USA,2018-03-20,0.0,0.0,0.0,0.0,0.0
GSE145120,DEU,2020-02-11,0.0,0.0,0.0,0.0,0.0
GSE143626,USA,2020-01-14,0.0,0.0,0.0,0.0,0.0
GSE108712,CAN,2018-01-03,0.0,0.0,0.0,0.0,0.0
GSE144810,USA,2020-02-05,0.0,0.9868421052631579,0.0,0.7782536145914718,4.725622035644103
GSE131528,USA,2019-05-20,0.15748031496062992,0.8307086614173228,0.30694599312946,0.5485939355856715,4.957761512395773
GSE144542,DEU,2020-01-24,0.0,0.0,0.0,0.0,0.0
GSE144540,DEU,2020-01-30,0.0,0.0,0.0,0.0,0.0
GSE128959,SWE,2019-03-27,0.0,0.0,0.0,0.0,0.0
GSE138351,USA,2019-10-02,0.0,0.0,0.0,0.0,0.0
GSE131282,CHE,2019-05-15,1.0,0.0,0.04267172397036423,0.0,3.0853434479407285
GSE131281,CHE,2019-05-15,1.0,0.0,0.2126259535896411,0.0,3.425251907179282
GSE143272,IND,2020-01-07,0.0,0.0,0.0,0.0,0.0
GSE95584,USA,2014-07-24,0.0,0.0,0.0,0.0,0.0
GSE65442,USA,2014-07-22,0.0,0.0,0.0,0.0,0.0
GSE65440,USA,2014-07-21,0.0,0.0,0.0,0.0,0.0
GSE124719,GBR,2019-01-07,0.0,1.0,0.0,0.47399484098200795,4.473994840982008
GSE108685,NLD,2018-01-03,0.0,0.0,0.0,0.0,0.0
GSE133288,USA,2019-06-25,0.0,0.0,0.0,0.0,0.0
GSE124828,DEU,2019-01-08,0.0,0.0,0.0,0.0,0.0
GSE119217,USA,2018-08-29,0.0,0.9402985074626866,0.0,0.3860097546546808,4.147203784505427
GSE124689,GBR,2019-01-04,0.0,1.0,0.0,0.913223868715234,4.913223868715234
GSE124637,USA,2019-01-03,0.0,0.0,0.0,0.0,0.0
GSE120782,USA,2018-10-03,0.0,0.0,0.0,0.0,0.0
GSE121932,CHN,2018-10-29,0.0,0.0,0.0,0.0,0.0
GSE121931,CHN,2018-10-29,0.0,0.0,0.0,0.0,0.0
GSE142102,USA,2019-12-16,0.0,1.0,0.0,0.9325790676813567,4.932579067681357
GSE142049,GBR,2019-12-14,0.0,0.0,0.0,0.0,0.0
GSE141934,GBR,2019-12-12,0.0,0.0,0.0,0.0,0.0
GSE137634,GBR,2019-09-17,0.0,0.0,0.0,0.0,0.0
GSE121974,USA,2018-10-30,0.0,0.0,0.0,0.0,0.0
GSE131184,GBR,2019-05-14,0.0,0.0,0.0,0.0,0.0
GSE62931,USA,2014-11-03,0.0,0.0,0.0,0.0,0.0
GSE141551,USA,2019-12-05,0.0,1.0,0.0,0.7208801360073596,4.720880136007359
GSE141256,USA,2019-12-02,0.0,0.0,0.0,0.0,0.0
GSE141253,DEU,2019-12-02,0.0,0.0,0.0,0.0,0.0
GSE140939,NLD,2019-11-25,0.0,0.0,0.0,0.0,0.0
GSE110551,USA,2018-02-13,0.0,0.0,0.0,0.0,0.0
GSE123342,BEL,2018-12-04,0.0,0.0,0.0,0.0,0.0
GSE140684,USA,2019-11-19,0.0,0.0,0.0,0.0,0.0
GSE125004,CAN,2019-08-26,0.0,0.0,0.0,0.0,0.0
GSE140082,USA,2019-11-07,0.0,0.0,0.0,0.0,0.0
GSE124203,CAN,2018-12-20,0.0,0.0,0.0,0.0,0.0
GSE135519,ITA,2019-08-07,0.0,0.0,0.0,0.0,0.0
GSE113395,USA,2018-04-19,0.0,0.0,0.0,0.0,0.0
GSE126124,USA,2019-02-05,0.0,0.0,0.0,0.0,0.0
GSE123302,USA,2018-12-03,0.0,0.0,0.0,0.0,0.0
GSE139255,KOR,2019-10-22,0.0,0.0,0.0,0.0,0.0
GSE137481,CAN,2019-09-16,0.0,0.9754601226993865,0.0,0.5378917214039759,4.439732212201522
GSE138914,USA,2019-10-15,0.0,0.0,0.0,0.0,0.0
GSE98708,ITA,2017-05-09,0.0,0.0,0.0,0.0,0.0
GSE123352,ITA,2018-12-04,1.0,0.0,0.7498361099585722,0.0,4.499672219917144
GSE132607,USA,2019-06-12,0.0,0.0,0.0,0.0,0.0
GSE138064,USA,2019-09-26,0.0,0.0,0.0,0.0,0.0
GSE132348,ITA,2019-06-06,0.0,0.0,0.0,0.0,0.0
GSE119295,CAN,2018-08-30,0.0,0.0,0.0,0.0,0.0
GSE81761,USA,2016-05-23,0.0,1.0,0.0,0.2741404175927773,4.274140417592777
GSE134511,CAN,2019-07-18,0.0,0.0,0.0,0.0,0.0
GSE87070,NLD,2016-09-19,0.0,0.0,0.0,0.0,0.0
GSE137394,USA,2019-09-13,0.0,0.0,0.0,0.0,0.0
GSE137356,USA,2019-09-12,0.0,0.0,0.0,0.0,0.0
GSE120398,USA,2018-09-24,0.0,0.0,0.0,0.0,0.0
GSE136971,FRA,2016-09-26,0.0,0.0,0.0,0.0,0.0
GSE120719,USA,2018-10-01,0.0,0.0,0.0,0.0,0.0
GSE120717,USA,2018-10-01,0.0,0.0,0.0,0.0,0.0
GSE113867,GBR,2018-04-11,0.0,0.0,0.0,0.0,0.0
GSE113866,GBR,2018-04-30,0.0,0.0,0.0,0.0,0.0
GSE112958,GBR,2018-04-11,0.0,0.0,0.0,0.0,0.0
GSE136400,USA,2019-08-26,0.0,0.9044943820224719,0.0,0.6992823866431322,4.31725991473302
GSE136398,USA,2019-08-27,0.0,0.0,0.0,0.0,0.0
GSE136337,USA,2019-08-26,0.0,0.9976525821596244,0.0,0.6857314827627019,4.676341811401199
GSE136324,USA,2019-08-26,0.0,0.9953863898500577,0.0,0.7059472834234838,4.687492842823715
GSE122078,DEU,2018-10-31,0.0,0.0,0.0,0.0,0.0
GSE20250,USA,2006-03-20,1.0,0.0,0.06491100381981008,0.0,3.1298220076396204
GSE135079,USA,2019-07-30,0.0,0.0,0.0,0.0,0.0
GSE125478,CAN,2019-01-22,0.0,0.0,0.0,0.0,0.0
GSE124897,CAN,2019-01-10,0.0,0.0,0.0,0.0,0.0
GSE129166,BEL,2019-04-01,0.0,0.0,0.0,0.0,0.0
GSE135066,DEU,2019-07-25,0.0,0.0,0.0,0.0,0.0
GSE103084,USA,2017-08-24,0.0,0.0,0.0,0.0,0.0
GSE118408,SGP,2018-08-06,0.0,0.0,0.0,0.0,0.0
GSE130494,SWE,2019-04-30,0.0,0.0,0.0,0.0,0.0
GSE111175,USA,2018-02-27,0.0,0.0,0.0,0.0,0.0
GSE117339,SGP,2018-07-18,0.0,0.0,0.0,0.0,0.0
GSE88794,NLD,2016-10-15,0.0,0.0,0.0,0.0,0.0
GSE118553,GBR,2018-08-14,0.0,0.0,0.0,0.0,0.0
GSE133385,USA,2019-06-26,0.0,0.0,0.0,0.0,0.0
GSE114869,TWN,2018-05-24,0.0,0.0,0.0,0.0,0.0
GSE114868,TWN,2018-05-24,0.0,0.0,0.0,0.0,0.0
GSE130953,USA,2019-05-09,0.0,0.0,0.0,0.0,0.0
GSE98620,ESP,2017-05-07,0.0,0.0,0.0,0.0,0.0
GSE123750,GBR,2018-12-12,0.0,0.0,0.0,0.0,0.0
GSE107299,CAN,2018-02-05,0.0,0.0,0.0,0.0,0.0
GSE133477,USA,2019-06-28,0.0,0.0,0.0,0.0,0.0
GSE132929,USA,2019-06-18,0.0,0.0,0.0,0.0,0.0
GSE132903,USA,2019-06-18,0.0,0.0,0.0,0.0,0.0
GSE132837,FRA,2017-08-23,0.0,0.0,0.0,0.0,0.0
GSE129488,USA,2019-04-08,0.0,0.0,0.0,0.0,0.0
GSE129560,USA,2019-04-09,0.0,0.0,0.0,0.0,0.0
GSE129559,USA,2019-04-09,0.0,0.0,0.0,0.0,0.0
GSE129558,USA,2019-04-09,0.0,0.0,0.0,0.0,0.0
GSE129557,USA,2019-04-09,0.0,0.0,0.0,0.0,0.0
GSE129556,USA,2019-04-09,0.0,0.0,0.0,0.0,0.0
